,DATE,Year,Month,Day,MonetaryBase
11178,2003-01-22,2003,1,22,700311.9047619047
11179,2003-01-23,2003,1,23,700392.6666666666
11180,2003-01-24,2003,1,24,700473.4285714285
11181,2003-01-27,2003,1,27,700554.1904761905
11182,2003-01-28,2003,1,28,700634.9523809524
11183,2003-01-29,2003,1,29,700715.7142857143
11184,2003-01-30,2003,1,30,700796.4761904762
11185,2003-01-31,2003,1,31,700877.2380952381
11186,2003-02-03,2003,2,3,700958.0
11187,2003-02-04,2003,2,4,701184.8947368421
11188,2003-02-05,2003,2,5,701411.7894736842
11189,2003-02-06,2003,2,6,701638.6842105263
11190,2003-02-07,2003,2,7,701865.5789473684
11191,2003-02-10,2003,2,10,702092.4736842106
11192,2003-02-11,2003,2,11,702319.3684210526
11193,2003-02-12,2003,2,12,702546.2631578947
11194,2003-02-13,2003,2,13,702773.1578947369
11195,2003-02-14,2003,2,14,703000.052631579
11196,2003-02-18,2003,2,18,703226.947368421
11197,2003-02-19,2003,2,19,703453.8421052631
11198,2003-02-20,2003,2,20,703680.7368421053
11199,2003-02-21,2003,2,21,703907.6315789474
11200,2003-02-24,2003,2,24,704134.5263157894
11201,2003-02-25,2003,2,25,704361.4210526316
11202,2003-02-26,2003,2,26,704588.3157894737
11203,2003-02-27,2003,2,27,704815.2105263158
11204,2003-02-28,2003,2,28,705042.1052631579
11205,2003-03-03,2003,3,3,705269.0
11206,2003-03-04,2003,3,4,705472.9523809524
11207,2003-03-05,2003,3,5,705676.9047619047
11208,2003-03-06,2003,3,6,705880.8571428572
11209,2003-03-07,2003,3,7,706084.8095238095
11210,2003-03-10,2003,3,10,706288.7619047619
11211,2003-03-11,2003,3,11,706492.7142857143
11212,2003-03-12,2003,3,12,706696.6666666666
11213,2003-03-13,2003,3,13,706900.619047619
11214,2003-03-14,2003,3,14,707104.5714285715
11215,2003-03-17,2003,3,17,707308.5238095238
11216,2003-03-18,2003,3,18,707512.4761904762
11217,2003-03-19,2003,3,19,707716.4285714285
11218,2003-03-20,2003,3,20,707920.380952381
11219,2003-03-21,2003,3,21,708124.3333333334
11220,2003-03-24,2003,3,24,708328.2857142857
11221,2003-03-25,2003,3,25,708532.2380952381
11222,2003-03-26,2003,3,26,708736.1904761905
11223,2003-03-27,2003,3,27,708940.1428571428
11224,2003-03-28,2003,3,28,709144.0952380953
11225,2003-03-31,2003,3,31,709348.0476190476
11226,2003-04-01,2003,4,1,709552.0
11227,2003-04-02,2003,4,2,709741.0454545454
11228,2003-04-03,2003,4,3,709930.0909090909
11229,2003-04-04,2003,4,4,710119.1363636364
11230,2003-04-07,2003,4,7,710308.1818181818
11231,2003-04-08,2003,4,8,710497.2272727273
11232,2003-04-09,2003,4,9,710686.2727272727
11233,2003-04-10,2003,4,10,710875.3181818182
11234,2003-04-11,2003,4,11,711064.3636363636
11235,2003-04-14,2003,4,14,711253.4090909091
11236,2003-04-15,2003,4,15,711442.4545454546
11237,2003-04-16,2003,4,16,711631.5
11238,2003-04-17,2003,4,17,711820.5454545454
11239,2003-04-18,2003,4,18,712009.5909090909
11240,2003-04-21,2003,4,21,712198.6363636364
11241,2003-04-22,2003,4,22,712387.6818181818
11242,2003-04-23,2003,4,23,712576.7272727273
11243,2003-04-24,2003,4,24,712765.7727272727
11244,2003-04-25,2003,4,25,712954.8181818182
11245,2003-04-28,2003,4,28,713143.8636363636
11246,2003-04-29,2003,4,29,713332.9090909091
11247,2003-04-30,2003,4,30,713521.9545454546
11248,2003-05-01,2003,5,1,713711.0
11249,2003-05-02,2003,5,2,713771.380952381
11250,2003-05-05,2003,5,5,713831.7619047619
11251,2003-05-06,2003,5,6,713892.1428571428
11252,2003-05-07,2003,5,7,713952.5238095238
11253,2003-05-08,2003,5,8,714012.9047619047
11254,2003-05-09,2003,5,9,714073.2857142857
11255,2003-05-12,2003,5,12,714133.6666666666
11256,2003-05-13,2003,5,13,714194.0476190476
11257,2003-05-14,2003,5,14,714254.4285714285
11258,2003-05-15,2003,5,15,714314.8095238095
11259,2003-05-16,2003,5,16,714375.1904761905
11260,2003-05-19,2003,5,19,714435.5714285715
11261,2003-05-20,2003,5,20,714495.9523809524
11262,2003-05-21,2003,5,21,714556.3333333334
11263,2003-05-22,2003,5,22,714616.7142857143
11264,2003-05-23,2003,5,23,714677.0952380953
11265,2003-05-27,2003,5,27,714737.4761904762
11266,2003-05-28,2003,5,28,714797.8571428572
11267,2003-05-29,2003,5,29,714858.2380952381
11268,2003-05-30,2003,5,30,714918.619047619
11269,2003-06-02,2003,6,2,714979.0
11270,2003-06-03,2003,6,3,715104.4761904762
11271,2003-06-04,2003,6,4,715229.9523809524
11272,2003-06-05,2003,6,5,715355.4285714285
11273,2003-06-06,2003,6,6,715480.9047619047
11274,2003-06-09,2003,6,9,715606.380952381
11275,2003-06-10,2003,6,10,715731.8571428572
11276,2003-06-11,2003,6,11,715857.3333333334
11277,2003-06-12,2003,6,12,715982.8095238095
11278,2003-06-13,2003,6,13,716108.2857142857
11279,2003-06-16,2003,6,16,716233.7619047619
11280,2003-06-17,2003,6,17,716359.2380952381
11281,2003-06-18,2003,6,18,716484.7142857143
11282,2003-06-19,2003,6,19,716610.1904761905
11283,2003-06-20,2003,6,20,716735.6666666666
11284,2003-06-23,2003,6,23,716861.1428571428
11285,2003-06-24,2003,6,24,716986.619047619
11286,2003-06-25,2003,6,25,717112.0952380953
11287,2003-06-26,2003,6,26,717237.5714285715
11288,2003-06-27,2003,6,27,717363.0476190476
11289,2003-06-30,2003,6,30,717488.5238095238
11290,2003-07-01,2003,7,1,717614.0
11291,2003-07-02,2003,7,2,717764.3636363636
11292,2003-07-03,2003,7,3,717914.7272727273
11293,2003-07-07,2003,7,7,718065.0909090909
11294,2003-07-08,2003,7,8,718215.4545454546
11295,2003-07-09,2003,7,9,718365.8181818182
11296,2003-07-10,2003,7,10,718516.1818181818
11297,2003-07-11,2003,7,11,718666.5454545454
11298,2003-07-14,2003,7,14,718816.9090909091
11299,2003-07-15,2003,7,15,718967.2727272727
11300,2003-07-16,2003,7,16,719117.6363636364
11301,2003-07-17,2003,7,17,719268.0
11302,2003-07-18,2003,7,18,719418.3636363636
11303,2003-07-21,2003,7,21,719568.7272727273
11304,2003-07-22,2003,7,22,719719.0909090909
11305,2003-07-23,2003,7,23,719869.4545454546
11306,2003-07-24,2003,7,24,720019.8181818182
11307,2003-07-25,2003,7,25,720170.1818181818
11308,2003-07-28,2003,7,28,720320.5454545454
11309,2003-07-29,2003,7,29,720470.9090909091
11310,2003-07-30,2003,7,30,720621.2727272727
11311,2003-07-31,2003,7,31,720771.6363636364
11312,2003-08-01,2003,8,1,720922.0
11313,2003-08-04,2003,8,4,720928.6666666666
11314,2003-08-05,2003,8,5,720935.3333333334
11315,2003-08-06,2003,8,6,720942.0
11316,2003-08-07,2003,8,7,720948.6666666666
11317,2003-08-08,2003,8,8,720955.3333333334
11318,2003-08-11,2003,8,11,720962.0
11319,2003-08-12,2003,8,12,720968.6666666666
11320,2003-08-13,2003,8,13,720975.3333333334
11321,2003-08-14,2003,8,14,720982.0
11322,2003-08-15,2003,8,15,720988.6666666666
11323,2003-08-18,2003,8,18,720995.3333333334
11324,2003-08-19,2003,8,19,721002.0
11325,2003-08-20,2003,8,20,721008.6666666666
11326,2003-08-21,2003,8,21,721015.3333333334
11327,2003-08-22,2003,8,22,721022.0
11328,2003-08-25,2003,8,25,721028.6666666666
11329,2003-08-26,2003,8,26,721035.3333333334
11330,2003-08-27,2003,8,27,721042.0
11331,2003-08-28,2003,8,28,721048.6666666666
11332,2003-08-29,2003,8,29,721055.3333333334
11333,2003-09-02,2003,9,2,721062.0
11334,2003-09-03,2003,9,3,721237.9047619047
11335,2003-09-04,2003,9,4,721413.8095238095
11336,2003-09-05,2003,9,5,721589.7142857143
11337,2003-09-08,2003,9,8,721765.619047619
11338,2003-09-09,2003,9,9,721941.5238095238
11339,2003-09-10,2003,9,10,722117.4285714285
11340,2003-09-11,2003,9,11,722293.3333333334
11341,2003-09-12,2003,9,12,722469.2380952381
11342,2003-09-15,2003,9,15,722645.1428571428
11343,2003-09-16,2003,9,16,722821.0476190476
11344,2003-09-17,2003,9,17,722996.9523809524
11345,2003-09-18,2003,9,18,723172.8571428572
11346,2003-09-19,2003,9,19,723348.7619047619
11347,2003-09-22,2003,9,22,723524.6666666666
11348,2003-09-23,2003,9,23,723700.5714285715
11349,2003-09-24,2003,9,24,723876.4761904762
11350,2003-09-25,2003,9,25,724052.380952381
11351,2003-09-26,2003,9,26,724228.2857142857
11352,2003-09-29,2003,9,29,724404.1904761905
11353,2003-09-30,2003,9,30,724580.0952380953
11354,2003-10-01,2003,10,1,724756.0
11355,2003-10-02,2003,10,2,725023.3181818182
11356,2003-10-03,2003,10,3,725290.6363636364
11357,2003-10-06,2003,10,6,725557.9545454546
11358,2003-10-07,2003,10,7,725825.2727272727
11359,2003-10-08,2003,10,8,726092.5909090909
11360,2003-10-09,2003,10,9,726359.9090909091
11361,2003-10-10,2003,10,10,726627.2272727273
11362,2003-10-14,2003,10,14,726894.5454545454
11363,2003-10-15,2003,10,15,727161.8636363636
11364,2003-10-16,2003,10,16,727429.1818181818
11365,2003-10-17,2003,10,17,727696.5
11366,2003-10-20,2003,10,20,727963.8181818182
11367,2003-10-21,2003,10,21,728231.1363636364
11368,2003-10-22,2003,10,22,728498.4545454546
11369,2003-10-23,2003,10,23,728765.7727272727
11370,2003-10-24,2003,10,24,729033.0909090909
11371,2003-10-27,2003,10,27,729300.4090909091
11372,2003-10-28,2003,10,28,729567.7272727273
11373,2003-10-29,2003,10,29,729835.0454545454
11374,2003-10-30,2003,10,30,730102.3636363636
11375,2003-10-31,2003,10,31,730369.6818181818
11376,2003-11-03,2003,11,3,730637.0
11377,2003-11-04,2003,11,4,731124.2777777778
11378,2003-11-05,2003,11,5,731611.5555555555
11379,2003-11-06,2003,11,6,732098.8333333334
11380,2003-11-07,2003,11,7,732586.1111111111
11381,2003-11-10,2003,11,10,733073.3888888889
11382,2003-11-12,2003,11,12,733560.6666666666
11383,2003-11-13,2003,11,13,734047.9444444445
11384,2003-11-14,2003,11,14,734535.2222222222
11385,2003-11-17,2003,11,17,735022.5
11386,2003-11-18,2003,11,18,735509.7777777778
11387,2003-11-19,2003,11,19,735997.0555555555
11388,2003-11-20,2003,11,20,736484.3333333334
11389,2003-11-21,2003,11,21,736971.6111111111
11390,2003-11-24,2003,11,24,737458.8888888889
11391,2003-11-25,2003,11,25,737946.1666666666
11392,2003-11-26,2003,11,26,738433.4444444445
11393,2003-11-28,2003,11,28,738920.7222222222
11394,2003-12-01,2003,12,1,739408.0
11395,2003-12-02,2003,12,2,739273.0
11396,2003-12-03,2003,12,3,739138.0
11397,2003-12-04,2003,12,4,739003.0
11398,2003-12-05,2003,12,5,738868.0
11399,2003-12-08,2003,12,8,738733.0
11400,2003-12-09,2003,12,9,738598.0
11401,2003-12-10,2003,12,10,738463.0
11402,2003-12-11,2003,12,11,738328.0
11403,2003-12-12,2003,12,12,738193.0
11404,2003-12-15,2003,12,15,738058.0
11405,2003-12-16,2003,12,16,737923.0
11406,2003-12-17,2003,12,17,737788.0
11407,2003-12-18,2003,12,18,737653.0
11408,2003-12-19,2003,12,19,737518.0
11409,2003-12-22,2003,12,22,737383.0
11410,2003-12-23,2003,12,23,737248.0
11411,2003-12-24,2003,12,24,737113.0
11412,2003-12-26,2003,12,26,736978.0
11413,2003-12-29,2003,12,29,736843.0
11414,2003-12-30,2003,12,30,736708.0
11415,2003-12-31,2003,12,31,736573.0
11416,2004-01-02,2004,1,2,736438.0
11417,2004-01-05,2004,1,5,736380.45
11418,2004-01-06,2004,1,6,736322.9
11419,2004-01-07,2004,1,7,736265.35
11420,2004-01-08,2004,1,8,736207.8
11421,2004-01-09,2004,1,9,736150.25
11422,2004-01-12,2004,1,12,736092.7
11423,2004-01-13,2004,1,13,736035.15
11424,2004-01-14,2004,1,14,735977.6
11425,2004-01-15,2004,1,15,735920.05
11426,2004-01-16,2004,1,16,735862.5
11427,2004-01-20,2004,1,20,735804.95
11428,2004-01-21,2004,1,21,735747.4
11429,2004-01-22,2004,1,22,735689.85
11430,2004-01-23,2004,1,23,735632.3
11431,2004-01-26,2004,1,26,735574.75
11432,2004-01-27,2004,1,27,735517.2
11433,2004-01-28,2004,1,28,735459.65
11434,2004-01-29,2004,1,29,735402.1
11435,2004-01-30,2004,1,30,735344.55
11436,2004-02-02,2004,2,2,735287.0
11437,2004-02-03,2004,2,3,735365.5789473684
11438,2004-02-04,2004,2,4,735444.1578947369
11439,2004-02-05,2004,2,5,735522.7368421053
11440,2004-02-06,2004,2,6,735601.3157894737
11441,2004-02-09,2004,2,9,735679.8947368421
11442,2004-02-10,2004,2,10,735758.4736842106
11443,2004-02-11,2004,2,11,735837.052631579
11444,2004-02-12,2004,2,12,735915.6315789474
11445,2004-02-13,2004,2,13,735994.2105263158
11446,2004-02-17,2004,2,17,736072.7894736842
11447,2004-02-18,2004,2,18,736151.3684210526
11448,2004-02-19,2004,2,19,736229.947368421
11449,2004-02-20,2004,2,20,736308.5263157894
11450,2004-02-23,2004,2,23,736387.1052631579
11451,2004-02-24,2004,2,24,736465.6842105263
11452,2004-02-25,2004,2,25,736544.2631578947
11453,2004-02-26,2004,2,26,736622.8421052631
11454,2004-02-27,2004,2,27,736701.4210526316
11455,2004-03-01,2004,3,1,736780.0
11456,2004-03-02,2004,3,2,736972.4782608695
11457,2004-03-03,2004,3,3,737164.9565217391
11458,2004-03-04,2004,3,4,737357.4347826086
11459,2004-03-05,2004,3,5,737549.9130434783
11460,2004-03-08,2004,3,8,737742.3913043478
11461,2004-03-09,2004,3,9,737934.8695652174
11462,2004-03-10,2004,3,10,738127.3478260869
11463,2004-03-11,2004,3,11,738319.8260869565
11464,2004-03-12,2004,3,12,738512.304347826
11465,2004-03-15,2004,3,15,738704.7826086957
11466,2004-03-16,2004,3,16,738897.2608695652
11467,2004-03-17,2004,3,17,739089.7391304348
11468,2004-03-18,2004,3,18,739282.2173913043
11469,2004-03-19,2004,3,19,739474.695652174
11470,2004-03-22,2004,3,22,739667.1739130435
11471,2004-03-23,2004,3,23,739859.6521739131
11472,2004-03-24,2004,3,24,740052.1304347826
11473,2004-03-25,2004,3,25,740244.6086956522
11474,2004-03-26,2004,3,26,740437.0869565217
11475,2004-03-29,2004,3,29,740629.5652173914
11476,2004-03-30,2004,3,30,740822.0434782609
11477,2004-03-31,2004,3,31,741014.5217391305
11478,2004-04-01,2004,4,1,741207.0
11479,2004-04-02,2004,4,2,741381.1818181818
11480,2004-04-05,2004,4,5,741555.3636363636
11481,2004-04-06,2004,4,6,741729.5454545454
11482,2004-04-07,2004,4,7,741903.7272727273
11483,2004-04-08,2004,4,8,742077.9090909091
11484,2004-04-09,2004,4,9,742252.0909090909
11485,2004-04-12,2004,4,12,742426.2727272727
11486,2004-04-13,2004,4,13,742600.4545454546
11487,2004-04-14,2004,4,14,742774.6363636364
11488,2004-04-15,2004,4,15,742948.8181818182
11489,2004-04-16,2004,4,16,743123.0
11490,2004-04-19,2004,4,19,743297.1818181818
11491,2004-04-20,2004,4,20,743471.3636363636
11492,2004-04-21,2004,4,21,743645.5454545454
11493,2004-04-22,2004,4,22,743819.7272727273
11494,2004-04-23,2004,4,23,743993.9090909091
11495,2004-04-26,2004,4,26,744168.0909090909
11496,2004-04-27,2004,4,27,744342.2727272727
11497,2004-04-28,2004,4,28,744516.4545454546
11498,2004-04-29,2004,4,29,744690.6363636364
11499,2004-04-30,2004,4,30,744864.8181818182
11500,2004-05-03,2004,5,3,745039.0
11501,2004-05-04,2004,5,4,745321.9
11502,2004-05-05,2004,5,5,745604.8
11503,2004-05-06,2004,5,6,745887.7
11504,2004-05-07,2004,5,7,746170.6
11505,2004-05-10,2004,5,10,746453.5
11506,2004-05-11,2004,5,11,746736.4
11507,2004-05-12,2004,5,12,747019.3
11508,2004-05-13,2004,5,13,747302.2
11509,2004-05-14,2004,5,14,747585.1
11510,2004-05-17,2004,5,17,747868.0
11511,2004-05-18,2004,5,18,748150.9
11512,2004-05-19,2004,5,19,748433.8
11513,2004-05-20,2004,5,20,748716.7
11514,2004-05-21,2004,5,21,748999.6
11515,2004-05-24,2004,5,24,749282.5
11516,2004-05-25,2004,5,25,749565.4
11517,2004-05-26,2004,5,26,749848.3
11518,2004-05-27,2004,5,27,750131.2
11519,2004-05-28,2004,5,28,750414.1
11520,2004-06-01,2004,6,1,750697.0
11521,2004-06-02,2004,6,2,750997.3181818182
11522,2004-06-03,2004,6,3,751297.6363636364
11523,2004-06-04,2004,6,4,751597.9545454546
11524,2004-06-07,2004,6,7,751898.2727272727
11525,2004-06-08,2004,6,8,752198.5909090909
11526,2004-06-09,2004,6,9,752498.9090909091
11527,2004-06-10,2004,6,10,752799.2272727273
11528,2004-06-11,2004,6,11,753099.5454545454
11529,2004-06-14,2004,6,14,753399.8636363636
11530,2004-06-15,2004,6,15,753700.1818181818
11531,2004-06-16,2004,6,16,754000.5
11532,2004-06-17,2004,6,17,754300.8181818182
11533,2004-06-18,2004,6,18,754601.1363636364
11534,2004-06-21,2004,6,21,754901.4545454546
11535,2004-06-22,2004,6,22,755201.7727272727
11536,2004-06-23,2004,6,23,755502.0909090909
11537,2004-06-24,2004,6,24,755802.4090909091
11538,2004-06-25,2004,6,25,756102.7272727273
11539,2004-06-28,2004,6,28,756403.0454545454
11540,2004-06-29,2004,6,29,756703.3636363636
11541,2004-06-30,2004,6,30,757003.6818181818
11542,2004-07-01,2004,7,1,757304.0
11543,2004-07-02,2004,7,2,757298.1428571428
11544,2004-07-06,2004,7,6,757292.2857142857
11545,2004-07-07,2004,7,7,757286.4285714285
11546,2004-07-08,2004,7,8,757280.5714285715
11547,2004-07-09,2004,7,9,757274.7142857143
11548,2004-07-12,2004,7,12,757268.8571428572
11549,2004-07-13,2004,7,13,757263.0
11550,2004-07-14,2004,7,14,757257.1428571428
11551,2004-07-15,2004,7,15,757251.2857142857
11552,2004-07-16,2004,7,16,757245.4285714285
11553,2004-07-19,2004,7,19,757239.5714285715
11554,2004-07-20,2004,7,20,757233.7142857143
11555,2004-07-21,2004,7,21,757227.8571428572
11556,2004-07-22,2004,7,22,757222.0
11557,2004-07-23,2004,7,23,757216.1428571428
11558,2004-07-26,2004,7,26,757210.2857142857
11559,2004-07-27,2004,7,27,757204.4285714285
11560,2004-07-28,2004,7,28,757198.5714285715
11561,2004-07-29,2004,7,29,757192.7142857143
11562,2004-07-30,2004,7,30,757186.8571428572
11563,2004-08-02,2004,8,2,757181.0
11564,2004-08-03,2004,8,3,757410.6363636364
11565,2004-08-04,2004,8,4,757640.2727272727
11566,2004-08-05,2004,8,5,757869.9090909091
11567,2004-08-06,2004,8,6,758099.5454545454
11568,2004-08-09,2004,8,9,758329.1818181818
11569,2004-08-10,2004,8,10,758558.8181818182
11570,2004-08-11,2004,8,11,758788.4545454546
11571,2004-08-12,2004,8,12,759018.0909090909
11572,2004-08-13,2004,8,13,759247.7272727273
11573,2004-08-16,2004,8,16,759477.3636363636
11574,2004-08-17,2004,8,17,759707.0
11575,2004-08-18,2004,8,18,759936.6363636364
11576,2004-08-19,2004,8,19,760166.2727272727
11577,2004-08-20,2004,8,20,760395.9090909091
11578,2004-08-23,2004,8,23,760625.5454545454
11579,2004-08-24,2004,8,24,760855.1818181818
11580,2004-08-25,2004,8,25,761084.8181818182
11581,2004-08-26,2004,8,26,761314.4545454546
11582,2004-08-27,2004,8,27,761544.0909090909
11583,2004-08-30,2004,8,30,761773.7272727273
11584,2004-08-31,2004,8,31,762003.3636363636
11585,2004-09-01,2004,9,1,762233.0
11586,2004-09-02,2004,9,2,762311.2380952381
11587,2004-09-03,2004,9,3,762389.4761904762
11588,2004-09-07,2004,9,7,762467.7142857143
11589,2004-09-08,2004,9,8,762545.9523809524
11590,2004-09-09,2004,9,9,762624.1904761905
11591,2004-09-10,2004,9,10,762702.4285714285
11592,2004-09-13,2004,9,13,762780.6666666666
11593,2004-09-14,2004,9,14,762858.9047619047
11594,2004-09-15,2004,9,15,762937.1428571428
11595,2004-09-16,2004,9,16,763015.380952381
11596,2004-09-17,2004,9,17,763093.619047619
11597,2004-09-20,2004,9,20,763171.8571428572
11598,2004-09-21,2004,9,21,763250.0952380953
11599,2004-09-22,2004,9,22,763328.3333333334
11600,2004-09-23,2004,9,23,763406.5714285715
11601,2004-09-24,2004,9,24,763484.8095238095
11602,2004-09-27,2004,9,27,763563.0476190476
11603,2004-09-28,2004,9,28,763641.2857142857
11604,2004-09-29,2004,9,29,763719.5238095238
11605,2004-09-30,2004,9,30,763797.7619047619
11606,2004-10-01,2004,10,1,763876.0
11607,2004-10-04,2004,10,4,764206.85
11608,2004-10-05,2004,10,5,764537.7
11609,2004-10-06,2004,10,6,764868.55
11610,2004-10-07,2004,10,7,765199.4
11611,2004-10-08,2004,10,8,765530.25
11612,2004-10-12,2004,10,12,765861.1
11613,2004-10-13,2004,10,13,766191.95
11614,2004-10-14,2004,10,14,766522.8
11615,2004-10-15,2004,10,15,766853.65
11616,2004-10-18,2004,10,18,767184.5
11617,2004-10-19,2004,10,19,767515.35
11618,2004-10-20,2004,10,20,767846.2
11619,2004-10-21,2004,10,21,768177.05
11620,2004-10-22,2004,10,22,768507.9
11621,2004-10-25,2004,10,25,768838.75
11622,2004-10-26,2004,10,26,769169.6
11623,2004-10-27,2004,10,27,769500.45
11624,2004-10-28,2004,10,28,769831.3
11625,2004-10-29,2004,10,29,770162.15
11626,2004-11-01,2004,11,1,770493.0
11627,2004-11-02,2004,11,2,770782.3
11628,2004-11-03,2004,11,3,771071.6
11629,2004-11-04,2004,11,4,771360.9
11630,2004-11-05,2004,11,5,771650.2
11631,2004-11-08,2004,11,8,771939.5
11632,2004-11-09,2004,11,9,772228.8
11633,2004-11-10,2004,11,10,772518.1
11634,2004-11-12,2004,11,12,772807.4
11635,2004-11-15,2004,11,15,773096.7
11636,2004-11-16,2004,11,16,773386.0
11637,2004-11-17,2004,11,17,773675.3
11638,2004-11-18,2004,11,18,773964.6
11639,2004-11-19,2004,11,19,774253.9
11640,2004-11-22,2004,11,22,774543.2
11641,2004-11-23,2004,11,23,774832.5
11642,2004-11-24,2004,11,24,775121.8
11643,2004-11-26,2004,11,26,775411.1
11644,2004-11-29,2004,11,29,775700.4
11645,2004-11-30,2004,11,30,775989.7
11646,2004-12-01,2004,12,1,776279.0
11647,2004-12-02,2004,12,2,776228.6666666666
11648,2004-12-03,2004,12,3,776178.3333333334
11649,2004-12-06,2004,12,6,776128.0
11650,2004-12-07,2004,12,7,776077.6666666666
11651,2004-12-08,2004,12,8,776027.3333333334
11652,2004-12-09,2004,12,9,775977.0
11653,2004-12-10,2004,12,10,775926.6666666666
11654,2004-12-13,2004,12,13,775876.3333333334
11655,2004-12-14,2004,12,14,775826.0
11656,2004-12-15,2004,12,15,775775.6666666666
11657,2004-12-16,2004,12,16,775725.3333333334
11658,2004-12-17,2004,12,17,775675.0
11659,2004-12-20,2004,12,20,775624.6666666666
11660,2004-12-21,2004,12,21,775574.3333333334
11661,2004-12-22,2004,12,22,775524.0
11662,2004-12-23,2004,12,23,775473.6666666666
11663,2004-12-27,2004,12,27,775423.3333333334
