,DATE,Year,Month,Day,Loans
6711,2011-09-28,2011,9,28,1036039.28125
6712,2011-09-29,2011,9,29,1036789.1875
6713,2011-09-30,2011,9,30,1037539.09375
6714,2011-10-03,2011,10,3,1038289.0
6715,2011-10-04,2011,10,4,1039275.9836065574
6716,2011-10-05,2011,10,5,1040262.9672131147
6717,2011-10-06,2011,10,6,1041249.9508196721
6718,2011-10-07,2011,10,7,1042236.9344262296
6719,2011-10-11,2011,10,11,1043223.9180327869
6720,2011-10-12,2011,10,12,1044210.9016393443
6721,2011-10-13,2011,10,13,1045197.8852459016
6722,2011-10-14,2011,10,14,1046184.868852459
6723,2011-10-17,2011,10,17,1047171.8524590164
6724,2011-10-18,2011,10,18,1048158.8360655737
6725,2011-10-19,2011,10,19,1049145.8196721312
6726,2011-10-20,2011,10,20,1050132.8032786886
6727,2011-10-21,2011,10,21,1051119.786885246
6728,2011-10-24,2011,10,24,1052106.7704918033
6729,2011-10-25,2011,10,25,1053093.7540983607
6730,2011-10-26,2011,10,26,1054080.737704918
6731,2011-10-27,2011,10,27,1055067.7213114754
6732,2011-10-28,2011,10,28,1056054.7049180327
6733,2011-10-31,2011,10,31,1057041.68852459
6734,2011-11-01,2011,11,1,1058028.6721311475
6735,2011-11-02,2011,11,2,1059015.6557377048
6736,2011-11-03,2011,11,3,1060002.6393442622
6737,2011-11-04,2011,11,4,1060989.6229508198
6738,2011-11-07,2011,11,7,1061976.6065573771
6739,2011-11-08,2011,11,8,1062963.5901639345
6740,2011-11-09,2011,11,9,1063950.5737704919
6741,2011-11-10,2011,11,10,1064937.5573770492
6742,2011-11-14,2011,11,14,1065924.5409836066
6743,2011-11-15,2011,11,15,1066911.524590164
6744,2011-11-16,2011,11,16,1067898.5081967213
6745,2011-11-17,2011,11,17,1068885.4918032787
6746,2011-11-18,2011,11,18,1069872.475409836
6747,2011-11-21,2011,11,21,1070859.4590163934
6748,2011-11-22,2011,11,22,1071846.4426229508
6749,2011-11-23,2011,11,23,1072833.4262295081
6750,2011-11-25,2011,11,25,1073820.4098360655
6751,2011-11-28,2011,11,28,1074807.3934426229
6752,2011-11-29,2011,11,29,1075794.3770491802
6753,2011-11-30,2011,11,30,1076781.3606557378
6754,2011-12-01,2011,12,1,1077768.3442622952
6755,2011-12-02,2011,12,2,1078755.3278688525
6756,2011-12-05,2011,12,5,1079742.31147541
6757,2011-12-06,2011,12,6,1080729.2950819673
6758,2011-12-07,2011,12,7,1081716.2786885246
6759,2011-12-08,2011,12,8,1082703.262295082
6760,2011-12-09,2011,12,9,1083690.2459016393
6761,2011-12-12,2011,12,12,1084677.2295081967
6762,2011-12-13,2011,12,13,1085664.213114754
6763,2011-12-14,2011,12,14,1086651.1967213114
6764,2011-12-15,2011,12,15,1087638.1803278688
6765,2011-12-16,2011,12,16,1088625.1639344261
6766,2011-12-19,2011,12,19,1089612.1475409835
6767,2011-12-20,2011,12,20,1090599.1311475409
6768,2011-12-21,2011,12,21,1091586.1147540985
6769,2011-12-22,2011,12,22,1092573.0983606558
6770,2011-12-23,2011,12,23,1093560.0819672132
6771,2011-12-27,2011,12,27,1094547.0655737706
6772,2011-12-28,2011,12,28,1095534.049180328
6773,2011-12-29,2011,12,29,1096521.0327868853
6774,2011-12-30,2011,12,30,1097508.0163934426
6775,2012-01-03,2012,1,3,1098495.0
6776,2012-01-04,2012,1,4,1099263.6290322582
6777,2012-01-05,2012,1,5,1100032.2580645161
6778,2012-01-06,2012,1,6,1100800.8870967743
6779,2012-01-09,2012,1,9,1101569.5161290322
6780,2012-01-10,2012,1,10,1102338.1451612904
6781,2012-01-11,2012,1,11,1103106.7741935484
6782,2012-01-12,2012,1,12,1103875.4032258065
6783,2012-01-13,2012,1,13,1104644.0322580645
6784,2012-01-17,2012,1,17,1105412.6612903227
6785,2012-01-18,2012,1,18,1106181.2903225806
6786,2012-01-19,2012,1,19,1106949.9193548388
6787,2012-01-20,2012,1,20,1107718.5483870967
6788,2012-01-23,2012,1,23,1108487.177419355
6789,2012-01-24,2012,1,24,1109255.8064516129
6790,2012-01-25,2012,1,25,1110024.435483871
6791,2012-01-26,2012,1,26,1110793.064516129
6792,2012-01-27,2012,1,27,1111561.6935483871
6793,2012-01-30,2012,1,30,1112330.322580645
6794,2012-01-31,2012,1,31,1113098.9516129033
6795,2012-02-01,2012,2,1,1113867.5806451612
6796,2012-02-02,2012,2,2,1114636.2096774194
6797,2012-02-03,2012,2,3,1115404.8387096773
6798,2012-02-06,2012,2,6,1116173.4677419355
6799,2012-02-07,2012,2,7,1116942.0967741935
6800,2012-02-08,2012,2,8,1117710.7258064516
6801,2012-02-09,2012,2,9,1118479.3548387096
6802,2012-02-10,2012,2,10,1119247.9838709678
6803,2012-02-13,2012,2,13,1120016.6129032257
6804,2012-02-14,2012,2,14,1120785.2419354839
6805,2012-02-15,2012,2,15,1121553.8709677418
6806,2012-02-16,2012,2,16,1122322.5
6807,2012-02-17,2012,2,17,1123091.1290322582
6808,2012-02-21,2012,2,21,1123859.7580645161
6809,2012-02-22,2012,2,22,1124628.3870967743
6810,2012-02-23,2012,2,23,1125397.0161290322
6811,2012-02-24,2012,2,24,1126165.6451612904
6812,2012-02-27,2012,2,27,1126934.2741935484
6813,2012-02-28,2012,2,28,1127702.9032258065
6814,2012-02-29,2012,2,29,1128471.5322580645
6815,2012-03-01,2012,3,1,1129240.1612903227
6816,2012-03-02,2012,3,2,1130008.7903225806
6817,2012-03-05,2012,3,5,1130777.4193548388
6818,2012-03-06,2012,3,6,1131546.0483870967
6819,2012-03-07,2012,3,7,1132314.677419355
6820,2012-03-08,2012,3,8,1133083.3064516129
6821,2012-03-09,2012,3,9,1133851.935483871
6822,2012-03-12,2012,3,12,1134620.564516129
6823,2012-03-13,2012,3,13,1135389.1935483871
6824,2012-03-14,2012,3,14,1136157.822580645
6825,2012-03-15,2012,3,15,1136926.4516129033
6826,2012-03-16,2012,3,16,1137695.0806451612
6827,2012-03-19,2012,3,19,1138463.7096774194
6828,2012-03-20,2012,3,20,1139232.3387096773
6829,2012-03-21,2012,3,21,1140000.9677419355
6830,2012-03-22,2012,3,22,1140769.5967741935
6831,2012-03-23,2012,3,23,1141538.2258064516
6832,2012-03-26,2012,3,26,1142306.8548387096
6833,2012-03-27,2012,3,27,1143075.4838709678
6834,2012-03-28,2012,3,28,1143844.1129032257
6835,2012-03-29,2012,3,29,1144612.7419354839
6836,2012-03-30,2012,3,30,1145381.3709677418
6837,2012-04-02,2012,4,2,1146150.0
6838,2012-04-03,2012,4,3,1146610.6875
6839,2012-04-04,2012,4,4,1147071.375
6840,2012-04-05,2012,4,5,1147532.0625
6841,2012-04-06,2012,4,6,1147992.75
6842,2012-04-09,2012,4,9,1148453.4375
6843,2012-04-10,2012,4,10,1148914.125
6844,2012-04-11,2012,4,11,1149374.8125
6845,2012-04-12,2012,4,12,1149835.5
6846,2012-04-13,2012,4,13,1150296.1875
6847,2012-04-16,2012,4,16,1150756.875
6848,2012-04-17,2012,4,17,1151217.5625
6849,2012-04-18,2012,4,18,1151678.25
6850,2012-04-19,2012,4,19,1152138.9375
6851,2012-04-20,2012,4,20,1152599.625
6852,2012-04-23,2012,4,23,1153060.3125
6853,2012-04-24,2012,4,24,1153521.0
6854,2012-04-25,2012,4,25,1153981.6875
6855,2012-04-26,2012,4,26,1154442.375
6856,2012-04-27,2012,4,27,1154903.0625
6857,2012-04-30,2012,4,30,1155363.75
6858,2012-05-01,2012,5,1,1155824.4375
6859,2012-05-02,2012,5,2,1156285.125
6860,2012-05-03,2012,5,3,1156745.8125
6861,2012-05-04,2012,5,4,1157206.5
6862,2012-05-07,2012,5,7,1157667.1875
6863,2012-05-08,2012,5,8,1158127.875
6864,2012-05-09,2012,5,9,1158588.5625
6865,2012-05-10,2012,5,10,1159049.25
6866,2012-05-11,2012,5,11,1159509.9375
6867,2012-05-14,2012,5,14,1159970.625
6868,2012-05-15,2012,5,15,1160431.3125
6869,2012-05-16,2012,5,16,1160892.0
6870,2012-05-17,2012,5,17,1161352.6875
6871,2012-05-18,2012,5,18,1161813.375
6872,2012-05-21,2012,5,21,1162274.0625
6873,2012-05-22,2012,5,22,1162734.75
6874,2012-05-23,2012,5,23,1163195.4375
6875,2012-05-24,2012,5,24,1163656.125
6876,2012-05-25,2012,5,25,1164116.8125
6877,2012-05-29,2012,5,29,1164577.5
6878,2012-05-30,2012,5,30,1165038.1875
6879,2012-05-31,2012,5,31,1165498.875
6880,2012-06-01,2012,6,1,1165959.5625
6881,2012-06-04,2012,6,4,1166420.25
6882,2012-06-05,2012,6,5,1166880.9375
6883,2012-06-06,2012,6,6,1167341.625
6884,2012-06-07,2012,6,7,1167802.3125
6885,2012-06-08,2012,6,8,1168263.0
6886,2012-06-11,2012,6,11,1168723.6875
6887,2012-06-12,2012,6,12,1169184.375
6888,2012-06-13,2012,6,13,1169645.0625
6889,2012-06-14,2012,6,14,1170105.75
6890,2012-06-15,2012,6,15,1170566.4375
6891,2012-06-18,2012,6,18,1171027.125
6892,2012-06-19,2012,6,19,1171487.8125
6893,2012-06-20,2012,6,20,1171948.5
6894,2012-06-21,2012,6,21,1172409.1875
6895,2012-06-22,2012,6,22,1172869.875
6896,2012-06-25,2012,6,25,1173330.5625
6897,2012-06-26,2012,6,26,1173791.25
6898,2012-06-27,2012,6,27,1174251.9375
6899,2012-06-28,2012,6,28,1174712.625
6900,2012-06-29,2012,6,29,1175173.3125
6901,2012-07-02,2012,7,2,1175634.0
6902,2012-07-03,2012,7,3,1175832.9365079366
6903,2012-07-05,2012,7,5,1176031.873015873
6904,2012-07-06,2012,7,6,1176230.8095238095
6905,2012-07-09,2012,7,9,1176429.746031746
6906,2012-07-10,2012,7,10,1176628.6825396826
6907,2012-07-11,2012,7,11,1176827.619047619
6908,2012-07-12,2012,7,12,1177026.5555555555
6909,2012-07-13,2012,7,13,1177225.492063492
6910,2012-07-16,2012,7,16,1177424.4285714286
6911,2012-07-17,2012,7,17,1177623.365079365
6912,2012-07-18,2012,7,18,1177822.3015873015
6913,2012-07-19,2012,7,19,1178021.238095238
6914,2012-07-20,2012,7,20,1178220.1746031747
6915,2012-07-23,2012,7,23,1178419.111111111
6916,2012-07-24,2012,7,24,1178618.0476190476
6917,2012-07-25,2012,7,25,1178816.9841269841
6918,2012-07-26,2012,7,26,1179015.9206349207
6919,2012-07-27,2012,7,27,1179214.857142857
6920,2012-07-30,2012,7,30,1179413.7936507936
6921,2012-07-31,2012,7,31,1179612.7301587302
6922,2012-08-01,2012,8,1,1179811.6666666667
6923,2012-08-02,2012,8,2,1180010.603174603
6924,2012-08-03,2012,8,3,1180209.5396825396
6925,2012-08-06,2012,8,6,1180408.4761904762
6926,2012-08-07,2012,8,7,1180607.4126984128
6927,2012-08-08,2012,8,8,1180806.349206349
6928,2012-08-09,2012,8,9,1181005.2857142857
6929,2012-08-10,2012,8,10,1181204.2222222222
6930,2012-08-13,2012,8,13,1181403.1587301588
6931,2012-08-14,2012,8,14,1181602.0952380951
6932,2012-08-15,2012,8,15,1181801.0317460317
6933,2012-08-16,2012,8,16,1181999.9682539683
6934,2012-08-17,2012,8,17,1182198.9047619049
6935,2012-08-20,2012,8,20,1182397.8412698412
6936,2012-08-21,2012,8,21,1182596.7777777778
6937,2012-08-22,2012,8,22,1182795.7142857143
6938,2012-08-23,2012,8,23,1182994.650793651
6939,2012-08-24,2012,8,24,1183193.5873015872
6940,2012-08-27,2012,8,27,1183392.5238095238
6941,2012-08-28,2012,8,28,1183591.4603174604
6942,2012-08-29,2012,8,29,1183790.396825397
6943,2012-08-30,2012,8,30,1183989.3333333333
6944,2012-08-31,2012,8,31,1184188.2698412698
6945,2012-09-04,2012,9,4,1184387.2063492064
6946,2012-09-05,2012,9,5,1184586.142857143
6947,2012-09-06,2012,9,6,1184785.0793650793
6948,2012-09-07,2012,9,7,1184984.0158730159
6949,2012-09-10,2012,9,10,1185182.9523809524
6950,2012-09-11,2012,9,11,1185381.888888889
6951,2012-09-12,2012,9,12,1185580.8253968253
6952,2012-09-13,2012,9,13,1185779.761904762
6953,2012-09-14,2012,9,14,1185978.6984126985
6954,2012-09-17,2012,9,17,1186177.634920635
6955,2012-09-18,2012,9,18,1186376.5714285714
6956,2012-09-19,2012,9,19,1186575.507936508
6957,2012-09-20,2012,9,20,1186774.4444444445
6958,2012-09-21,2012,9,21,1186973.380952381
6959,2012-09-24,2012,9,24,1187172.3174603174
6960,2012-09-25,2012,9,25,1187371.253968254
6961,2012-09-26,2012,9,26,1187570.1904761905
6962,2012-09-27,2012,9,27,1187769.126984127
6963,2012-09-28,2012,9,28,1187968.0634920634
6964,2012-10-01,2012,10,1,1188167.0
6965,2012-10-02,2012,10,2,1188311.9838709678
6966,2012-10-03,2012,10,3,1188456.9677419355
6967,2012-10-04,2012,10,4,1188601.9516129033
6968,2012-10-05,2012,10,5,1188746.935483871
6969,2012-10-09,2012,10,9,1188891.9193548388
6970,2012-10-10,2012,10,10,1189036.9032258065
6971,2012-10-11,2012,10,11,1189181.8870967743
6972,2012-10-12,2012,10,12,1189326.8709677418
6973,2012-10-15,2012,10,15,1189471.8548387096
6974,2012-10-16,2012,10,16,1189616.8387096773
6975,2012-10-17,2012,10,17,1189761.822580645
6976,2012-10-18,2012,10,18,1189906.8064516129
6977,2012-10-19,2012,10,19,1190051.7903225806
6978,2012-10-22,2012,10,22,1190196.7741935484
6979,2012-10-23,2012,10,23,1190341.7580645161
6980,2012-10-24,2012,10,24,1190486.7419354839
6981,2012-10-25,2012,10,25,1190631.7258064516
6982,2012-10-26,2012,10,26,1190776.7096774194
6983,2012-10-29,2012,10,29,1190921.6935483871
6984,2012-10-30,2012,10,30,1191066.677419355
6985,2012-10-31,2012,10,31,1191211.6612903227
6986,2012-11-01,2012,11,1,1191356.6451612904
6987,2012-11-02,2012,11,2,1191501.6290322582
6988,2012-11-05,2012,11,5,1191646.6129032257
6989,2012-11-06,2012,11,6,1191791.5967741935
6990,2012-11-07,2012,11,7,1191936.5806451612
6991,2012-11-08,2012,11,8,1192081.564516129
6992,2012-11-09,2012,11,9,1192226.5483870967
6993,2012-11-13,2012,11,13,1192371.5322580645
6994,2012-11-14,2012,11,14,1192516.5161290322
6995,2012-11-15,2012,11,15,1192661.5
6996,2012-11-16,2012,11,16,1192806.4838709678
6997,2012-11-19,2012,11,19,1192951.4677419355
6998,2012-11-20,2012,11,20,1193096.4516129033
6999,2012-11-21,2012,11,21,1193241.435483871
7000,2012-11-23,2012,11,23,1193386.4193548388
7001,2012-11-26,2012,11,26,1193531.4032258065
7002,2012-11-27,2012,11,27,1193676.3870967743
7003,2012-11-28,2012,11,28,1193821.3709677418
7004,2012-11-29,2012,11,29,1193966.3548387096
7005,2012-11-30,2012,11,30,1194111.3387096773
7006,2012-12-03,2012,12,3,1194256.322580645
7007,2012-12-04,2012,12,4,1194401.3064516129
7008,2012-12-05,2012,12,5,1194546.2903225806
7009,2012-12-06,2012,12,6,1194691.2741935484
7010,2012-12-07,2012,12,7,1194836.2580645161
7011,2012-12-10,2012,12,10,1194981.2419354839
7012,2012-12-11,2012,12,11,1195126.2258064516
7013,2012-12-12,2012,12,12,1195271.2096774194
7014,2012-12-13,2012,12,13,1195416.1935483871
7015,2012-12-14,2012,12,14,1195561.177419355
7016,2012-12-17,2012,12,17,1195706.1612903227
7017,2012-12-18,2012,12,18,1195851.1451612904
7018,2012-12-19,2012,12,19,1195996.1290322582
7019,2012-12-20,2012,12,20,1196141.1129032257
7020,2012-12-21,2012,12,21,1196286.0967741935
7021,2012-12-24,2012,12,24,1196431.0806451612
7022,2012-12-26,2012,12,26,1196576.064516129
7023,2012-12-27,2012,12,27,1196721.0483870967
7024,2012-12-28,2012,12,28,1196866.0322580645
7025,2012-12-31,2012,12,31,1197011.0161290322
7026,2013-01-02,2013,1,2,1197156.0
7027,2013-01-03,2013,1,3,1197775.786885246
7028,2013-01-04,2013,1,4,1198395.5737704919
7029,2013-01-07,2013,1,7,1199015.3606557378
7030,2013-01-08,2013,1,8,1199635.1475409835
7031,2013-01-09,2013,1,9,1200254.9344262294
7032,2013-01-10,2013,1,10,1200874.7213114754
7033,2013-01-11,2013,1,11,1201494.5081967213
7034,2013-01-14,2013,1,14,1202114.2950819673
7035,2013-01-15,2013,1,15,1202734.0819672132
7036,2013-01-16,2013,1,16,1203353.8688524591
7037,2013-01-17,2013,1,17,1203973.6557377048
7038,2013-01-18,2013,1,18,1204593.4426229508
7039,2013-01-22,2013,1,22,1205213.2295081967
7040,2013-01-23,2013,1,23,1205833.0163934426
7041,2013-01-24,2013,1,24,1206452.8032786886
7042,2013-01-25,2013,1,25,1207072.5901639345
7043,2013-01-28,2013,1,28,1207692.3770491802
7044,2013-01-29,2013,1,29,1208312.1639344261
7045,2013-01-30,2013,1,30,1208931.950819672
7046,2013-01-31,2013,1,31,1209551.737704918
7047,2013-02-01,2013,2,1,1210171.524590164
7048,2013-02-04,2013,2,4,1210791.31147541
7049,2013-02-05,2013,2,5,1211411.0983606558
7050,2013-02-06,2013,2,6,1212030.8852459015
7051,2013-02-07,2013,2,7,1212650.6721311475
7052,2013-02-08,2013,2,8,1213270.4590163934
7053,2013-02-11,2013,2,11,1213890.2459016393
7054,2013-02-12,2013,2,12,1214510.0327868853
7055,2013-02-13,2013,2,13,1215129.8196721312
7056,2013-02-14,2013,2,14,1215749.6065573771
7057,2013-02-15,2013,2,15,1216369.3934426229
7058,2013-02-19,2013,2,19,1216989.1803278688
7059,2013-02-20,2013,2,20,1217608.9672131147
7060,2013-02-21,2013,2,21,1218228.7540983607
7061,2013-02-22,2013,2,22,1218848.5409836066
7062,2013-02-25,2013,2,25,1219468.3278688525
7063,2013-02-26,2013,2,26,1220088.1147540985
7064,2013-02-27,2013,2,27,1220707.9016393442
7065,2013-02-28,2013,2,28,1221327.68852459
7066,2013-03-01,2013,3,1,1221947.475409836
7067,2013-03-04,2013,3,4,1222567.262295082
7068,2013-03-05,2013,3,5,1223187.049180328
7069,2013-03-06,2013,3,6,1223806.8360655739
7070,2013-03-07,2013,3,7,1224426.6229508198
7071,2013-03-08,2013,3,8,1225046.4098360655
7072,2013-03-11,2013,3,11,1225666.1967213114
7073,2013-03-12,2013,3,12,1226285.9836065574
7074,2013-03-13,2013,3,13,1226905.7704918033
7075,2013-03-14,2013,3,14,1227525.5573770492
7076,2013-03-15,2013,3,15,1228145.3442622952
7077,2013-03-18,2013,3,18,1228765.1311475409
7078,2013-03-19,2013,3,19,1229384.9180327868
7079,2013-03-20,2013,3,20,1230004.7049180327
7080,2013-03-21,2013,3,21,1230624.4918032787
7081,2013-03-22,2013,3,22,1231244.2786885246
7082,2013-03-25,2013,3,25,1231864.0655737706
7083,2013-03-26,2013,3,26,1232483.8524590165
7084,2013-03-27,2013,3,27,1233103.6393442622
7085,2013-03-28,2013,3,28,1233723.4262295081
7086,2013-03-29,2013,3,29,1234343.213114754
7087,2013-04-01,2013,4,1,1234963.0
7088,2013-04-02,2013,4,2,1235089.75
7089,2013-04-03,2013,4,3,1235216.5
7090,2013-04-04,2013,4,4,1235343.25
7091,2013-04-05,2013,4,5,1235470.0
7092,2013-04-08,2013,4,8,1235596.75
7093,2013-04-09,2013,4,9,1235723.5
7094,2013-04-10,2013,4,10,1235850.25
7095,2013-04-11,2013,4,11,1235977.0
7096,2013-04-12,2013,4,12,1236103.75
7097,2013-04-15,2013,4,15,1236230.5
7098,2013-04-16,2013,4,16,1236357.25
7099,2013-04-17,2013,4,17,1236484.0
7100,2013-04-18,2013,4,18,1236610.75
7101,2013-04-19,2013,4,19,1236737.5
7102,2013-04-22,2013,4,22,1236864.25
7103,2013-04-23,2013,4,23,1236991.0
7104,2013-04-24,2013,4,24,1237117.75
7105,2013-04-25,2013,4,25,1237244.5
7106,2013-04-26,2013,4,26,1237371.25
7107,2013-04-29,2013,4,29,1237498.0
7108,2013-04-30,2013,4,30,1237624.75
7109,2013-05-01,2013,5,1,1237751.5
7110,2013-05-02,2013,5,2,1237878.25
7111,2013-05-03,2013,5,3,1238005.0
7112,2013-05-06,2013,5,6,1238131.75
7113,2013-05-07,2013,5,7,1238258.5
7114,2013-05-08,2013,5,8,1238385.25
7115,2013-05-09,2013,5,9,1238512.0
7116,2013-05-10,2013,5,10,1238638.75
7117,2013-05-13,2013,5,13,1238765.5
7118,2013-05-14,2013,5,14,1238892.25
7119,2013-05-15,2013,5,15,1239019.0
7120,2013-05-16,2013,5,16,1239145.75
7121,2013-05-17,2013,5,17,1239272.5
7122,2013-05-20,2013,5,20,1239399.25
7123,2013-05-21,2013,5,21,1239526.0
7124,2013-05-22,2013,5,22,1239652.75
7125,2013-05-23,2013,5,23,1239779.5
7126,2013-05-24,2013,5,24,1239906.25
7127,2013-05-28,2013,5,28,1240033.0
7128,2013-05-29,2013,5,29,1240159.75
7129,2013-05-30,2013,5,30,1240286.5
7130,2013-05-31,2013,5,31,1240413.25
7131,2013-06-03,2013,6,3,1240540.0
7132,2013-06-04,2013,6,4,1240666.75
7133,2013-06-05,2013,6,5,1240793.5
7134,2013-06-06,2013,6,6,1240920.25
7135,2013-06-07,2013,6,7,1241047.0
7136,2013-06-10,2013,6,10,1241173.75
7137,2013-06-11,2013,6,11,1241300.5
7138,2013-06-12,2013,6,12,1241427.25
7139,2013-06-13,2013,6,13,1241554.0
7140,2013-06-14,2013,6,14,1241680.75
7141,2013-06-17,2013,6,17,1241807.5
7142,2013-06-18,2013,6,18,1241934.25
7143,2013-06-19,2013,6,19,1242061.0
7144,2013-06-20,2013,6,20,1242187.75
7145,2013-06-21,2013,6,21,1242314.5
7146,2013-06-24,2013,6,24,1242441.25
7147,2013-06-25,2013,6,25,1242568.0
7148,2013-06-26,2013,6,26,1242694.75
7149,2013-06-27,2013,6,27,1242821.5
7150,2013-06-28,2013,6,28,1242948.25
7151,2013-07-01,2013,7,1,1243075.0
7152,2013-07-02,2013,7,2,1243440.71875
7153,2013-07-03,2013,7,3,1243806.4375
7154,2013-07-05,2013,7,5,1244172.15625
7155,2013-07-08,2013,7,8,1244537.875
7156,2013-07-09,2013,7,9,1244903.59375
7157,2013-07-10,2013,7,10,1245269.3125
7158,2013-07-11,2013,7,11,1245635.03125
7159,2013-07-12,2013,7,12,1246000.75
7160,2013-07-15,2013,7,15,1246366.46875
7161,2013-07-16,2013,7,16,1246732.1875
7162,2013-07-17,2013,7,17,1247097.90625
7163,2013-07-18,2013,7,18,1247463.625
7164,2013-07-19,2013,7,19,1247829.34375
7165,2013-07-22,2013,7,22,1248195.0625
7166,2013-07-23,2013,7,23,1248560.78125
7167,2013-07-24,2013,7,24,1248926.5
7168,2013-07-25,2013,7,25,1249292.21875
7169,2013-07-26,2013,7,26,1249657.9375
7170,2013-07-29,2013,7,29,1250023.65625
7171,2013-07-30,2013,7,30,1250389.375
7172,2013-07-31,2013,7,31,1250755.09375
7173,2013-08-01,2013,8,1,1251120.8125
7174,2013-08-02,2013,8,2,1251486.53125
7175,2013-08-05,2013,8,5,1251852.25
7176,2013-08-06,2013,8,6,1252217.96875
7177,2013-08-07,2013,8,7,1252583.6875
7178,2013-08-08,2013,8,8,1252949.40625
7179,2013-08-09,2013,8,9,1253315.125
7180,2013-08-12,2013,8,12,1253680.84375
7181,2013-08-13,2013,8,13,1254046.5625
7182,2013-08-14,2013,8,14,1254412.28125
7183,2013-08-15,2013,8,15,1254778.0
7184,2013-08-16,2013,8,16,1255143.71875
7185,2013-08-19,2013,8,19,1255509.4375
7186,2013-08-20,2013,8,20,1255875.15625
7187,2013-08-21,2013,8,21,1256240.875
7188,2013-08-22,2013,8,22,1256606.59375
7189,2013-08-23,2013,8,23,1256972.3125
7190,2013-08-26,2013,8,26,1257338.03125
7191,2013-08-27,2013,8,27,1257703.75
7192,2013-08-28,2013,8,28,1258069.46875
7193,2013-08-29,2013,8,29,1258435.1875
7194,2013-08-30,2013,8,30,1258800.90625
7195,2013-09-03,2013,9,3,1259166.625
7196,2013-09-04,2013,9,4,1259532.34375
7197,2013-09-05,2013,9,5,1259898.0625
7198,2013-09-06,2013,9,6,1260263.78125
7199,2013-09-09,2013,9,9,1260629.5
7200,2013-09-10,2013,9,10,1260995.21875
7201,2013-09-11,2013,9,11,1261360.9375
7202,2013-09-12,2013,9,12,1261726.65625
7203,2013-09-13,2013,9,13,1262092.375
7204,2013-09-16,2013,9,16,1262458.09375
7205,2013-09-17,2013,9,17,1262823.8125
7206,2013-09-18,2013,9,18,1263189.53125
7207,2013-09-19,2013,9,19,1263555.25
7208,2013-09-20,2013,9,20,1263920.96875
7209,2013-09-23,2013,9,23,1264286.6875
7210,2013-09-24,2013,9,24,1264652.40625
7211,2013-09-25,2013,9,25,1265018.125
7212,2013-09-26,2013,9,26,1265383.84375
7213,2013-09-27,2013,9,27,1265749.5625
