,DATE,Year,Month,Day,HomePrice
2175,1983-08-18,1983,8,18,116.75
2176,1983-08-19,1983,8,19,116.76
2177,1983-08-22,1983,8,22,116.77
2178,1983-08-23,1983,8,23,116.78
2179,1983-08-24,1983,8,24,116.79
2180,1983-08-25,1983,8,25,116.8
2181,1983-08-26,1983,8,26,116.81
2182,1983-08-29,1983,8,29,116.82000000000001
2183,1983-08-30,1983,8,30,116.83
2184,1983-08-31,1983,8,31,116.84
2185,1983-09-01,1983,9,1,116.85000000000001
2186,1983-09-02,1983,9,2,116.86
2187,1983-09-06,1983,9,6,116.87
2188,1983-09-07,1983,9,7,116.88
2189,1983-09-08,1983,9,8,116.89
2190,1983-09-09,1983,9,9,116.9
2191,1983-09-12,1983,9,12,116.91
2192,1983-09-13,1983,9,13,116.92
2193,1983-09-14,1983,9,14,116.93
2194,1983-09-15,1983,9,15,116.94
2195,1983-09-16,1983,9,16,116.95
2196,1983-09-19,1983,9,19,116.96000000000001
2197,1983-09-20,1983,9,20,116.97
2198,1983-09-21,1983,9,21,116.98
2199,1983-09-22,1983,9,22,116.99000000000001
2200,1983-09-23,1983,9,23,117.0
2201,1983-09-26,1983,9,26,117.01
2202,1983-09-27,1983,9,27,117.02
2203,1983-09-28,1983,9,28,117.03
2204,1983-09-29,1983,9,29,117.04
2205,1983-09-30,1983,9,30,117.05
2206,1983-10-03,1983,10,3,117.06
2207,1983-10-04,1983,10,4,117.08901639344262
2208,1983-10-05,1983,10,5,117.11803278688525
2209,1983-10-06,1983,10,6,117.14704918032787
2210,1983-10-07,1983,10,7,117.1760655737705
2211,1983-10-11,1983,10,11,117.20508196721312
2212,1983-10-12,1983,10,12,117.23409836065574
2213,1983-10-13,1983,10,13,117.26311475409837
2214,1983-10-14,1983,10,14,117.29213114754099
2215,1983-10-17,1983,10,17,117.3211475409836
2216,1983-10-18,1983,10,18,117.35016393442623
2217,1983-10-19,1983,10,19,117.37918032786885
2218,1983-10-20,1983,10,20,117.40819672131148
2219,1983-10-21,1983,10,21,117.4372131147541
2220,1983-10-24,1983,10,24,117.46622950819672
2221,1983-10-25,1983,10,25,117.49524590163935
2222,1983-10-26,1983,10,26,117.52426229508197
2223,1983-10-27,1983,10,27,117.55327868852459
2224,1983-10-28,1983,10,28,117.58229508196722
2225,1983-10-31,1983,10,31,117.61131147540983
2226,1983-11-01,1983,11,1,117.64032786885247
2227,1983-11-02,1983,11,2,117.66934426229508
2228,1983-11-03,1983,11,3,117.6983606557377
2229,1983-11-04,1983,11,4,117.72737704918033
2230,1983-11-07,1983,11,7,117.75639344262295
2231,1983-11-08,1983,11,8,117.78540983606557
2232,1983-11-09,1983,11,9,117.8144262295082
2233,1983-11-10,1983,11,10,117.84344262295082
2234,1983-11-14,1983,11,14,117.87245901639345
2235,1983-11-15,1983,11,15,117.90147540983607
2236,1983-11-16,1983,11,16,117.93049180327868
2237,1983-11-17,1983,11,17,117.95950819672132
2238,1983-11-18,1983,11,18,117.98852459016393
2239,1983-11-21,1983,11,21,118.01754098360655
2240,1983-11-22,1983,11,22,118.04655737704918
2241,1983-11-23,1983,11,23,118.0755737704918
2242,1983-11-25,1983,11,25,118.10459016393443
2243,1983-11-28,1983,11,28,118.13360655737705
2244,1983-11-29,1983,11,29,118.16262295081967
2245,1983-11-30,1983,11,30,118.1916393442623
2246,1983-12-01,1983,12,1,118.22065573770492
2247,1983-12-02,1983,12,2,118.24967213114753
2248,1983-12-05,1983,12,5,118.27868852459017
2249,1983-12-06,1983,12,6,118.30770491803278
2250,1983-12-07,1983,12,7,118.33672131147542
2251,1983-12-08,1983,12,8,118.36573770491803
2252,1983-12-09,1983,12,9,118.39475409836065
2253,1983-12-12,1983,12,12,118.42377049180328
2254,1983-12-13,1983,12,13,118.4527868852459
2255,1983-12-14,1983,12,14,118.48180327868852
2256,1983-12-15,1983,12,15,118.51081967213115
2257,1983-12-16,1983,12,16,118.53983606557377
2258,1983-12-19,1983,12,19,118.5688524590164
2259,1983-12-20,1983,12,20,118.59786885245902
2260,1983-12-21,1983,12,21,118.62688524590163
2261,1983-12-22,1983,12,22,118.65590163934426
2262,1983-12-23,1983,12,23,118.68491803278688
2263,1983-12-27,1983,12,27,118.7139344262295
2264,1983-12-28,1983,12,28,118.74295081967213
2265,1983-12-29,1983,12,29,118.77196721311475
2266,1983-12-30,1983,12,30,118.80098360655738
2267,1984-01-03,1984,1,3,118.83
2268,1984-01-04,1984,1,4,118.85492063492063
2269,1984-01-05,1984,1,5,118.87984126984126
2270,1984-01-06,1984,1,6,118.9047619047619
2271,1984-01-09,1984,1,9,118.92968253968255
2272,1984-01-10,1984,1,10,118.95460317460318
2273,1984-01-11,1984,1,11,118.97952380952381
2274,1984-01-12,1984,1,12,119.00444444444445
2275,1984-01-13,1984,1,13,119.02936507936508
2276,1984-01-16,1984,1,16,119.05428571428571
2277,1984-01-17,1984,1,17,119.07920634920634
2278,1984-01-18,1984,1,18,119.10412698412698
2279,1984-01-19,1984,1,19,119.12904761904763
2280,1984-01-20,1984,1,20,119.15396825396826
2281,1984-01-23,1984,1,23,119.17888888888889
2282,1984-01-24,1984,1,24,119.20380952380953
2283,1984-01-25,1984,1,25,119.22873015873016
2284,1984-01-26,1984,1,26,119.25365079365079
2285,1984-01-27,1984,1,27,119.27857142857142
2286,1984-01-30,1984,1,30,119.30349206349206
2287,1984-01-31,1984,1,31,119.3284126984127
2288,1984-02-01,1984,2,1,119.35333333333334
2289,1984-02-02,1984,2,2,119.37825396825397
2290,1984-02-03,1984,2,3,119.4031746031746
2291,1984-02-06,1984,2,6,119.42809523809524
2292,1984-02-07,1984,2,7,119.45301587301587
2293,1984-02-08,1984,2,8,119.4779365079365
2294,1984-02-09,1984,2,9,119.50285714285714
2295,1984-02-10,1984,2,10,119.52777777777779
2296,1984-02-13,1984,2,13,119.55269841269842
2297,1984-02-14,1984,2,14,119.57761904761905
2298,1984-02-15,1984,2,15,119.60253968253969
2299,1984-02-16,1984,2,16,119.62746031746032
2300,1984-02-17,1984,2,17,119.65238095238095
2301,1984-02-21,1984,2,21,119.67730158730159
2302,1984-02-22,1984,2,22,119.70222222222222
2303,1984-02-23,1984,2,23,119.72714285714287
2304,1984-02-24,1984,2,24,119.7520634920635
2305,1984-02-27,1984,2,27,119.77698412698413
2306,1984-02-28,1984,2,28,119.80190476190477
2307,1984-02-29,1984,2,29,119.8268253968254
2308,1984-03-01,1984,3,1,119.85174603174603
2309,1984-03-02,1984,3,2,119.87666666666667
2310,1984-03-05,1984,3,5,119.9015873015873
2311,1984-03-06,1984,3,6,119.92650793650795
2312,1984-03-07,1984,3,7,119.95142857142858
2313,1984-03-08,1984,3,8,119.97634920634921
2314,1984-03-09,1984,3,9,120.00126984126985
2315,1984-03-12,1984,3,12,120.02619047619048
2316,1984-03-13,1984,3,13,120.05111111111111
2317,1984-03-14,1984,3,14,120.07603174603175
2318,1984-03-15,1984,3,15,120.10095238095238
2319,1984-03-16,1984,3,16,120.12587301587303
2320,1984-03-19,1984,3,19,120.15079365079366
2321,1984-03-20,1984,3,20,120.17571428571429
2322,1984-03-21,1984,3,21,120.20063492063493
2323,1984-03-22,1984,3,22,120.22555555555556
2324,1984-03-23,1984,3,23,120.25047619047619
2325,1984-03-26,1984,3,26,120.27539682539683
2326,1984-03-27,1984,3,27,120.30031746031746
2327,1984-03-28,1984,3,28,120.3252380952381
2328,1984-03-29,1984,3,29,120.35015873015874
2329,1984-03-30,1984,3,30,120.37507936507937
2330,1984-04-02,1984,4,2,120.4
2331,1984-04-03,1984,4,3,120.41718750000001
2332,1984-04-04,1984,4,4,120.434375
2333,1984-04-05,1984,4,5,120.45156250000001
2334,1984-04-06,1984,4,6,120.46875
2335,1984-04-09,1984,4,9,120.4859375
2336,1984-04-10,1984,4,10,120.50312500000001
2337,1984-04-11,1984,4,11,120.5203125
2338,1984-04-12,1984,4,12,120.53750000000001
2339,1984-04-13,1984,4,13,120.5546875
2340,1984-04-16,1984,4,16,120.571875
2341,1984-04-17,1984,4,17,120.58906250000001
2342,1984-04-18,1984,4,18,120.60625
2343,1984-04-19,1984,4,19,120.62343750000001
2344,1984-04-20,1984,4,20,120.640625
2345,1984-04-23,1984,4,23,120.6578125
2346,1984-04-24,1984,4,24,120.67500000000001
2347,1984-04-25,1984,4,25,120.6921875
2348,1984-04-26,1984,4,26,120.70937500000001
2349,1984-04-27,1984,4,27,120.7265625
2350,1984-04-30,1984,4,30,120.74375
2351,1984-05-01,1984,5,1,120.7609375
2352,1984-05-02,1984,5,2,120.778125
2353,1984-05-03,1984,5,3,120.79531250000001
2354,1984-05-04,1984,5,4,120.8125
2355,1984-05-07,1984,5,7,120.8296875
2356,1984-05-08,1984,5,8,120.846875
2357,1984-05-09,1984,5,9,120.8640625
2358,1984-05-10,1984,5,10,120.88125000000001
2359,1984-05-11,1984,5,11,120.8984375
2360,1984-05-14,1984,5,14,120.915625
2361,1984-05-15,1984,5,15,120.9328125
2362,1984-05-16,1984,5,16,120.95
2363,1984-05-17,1984,5,17,120.96718750000001
2364,1984-05-18,1984,5,18,120.984375
2365,1984-05-21,1984,5,21,121.0015625
2366,1984-05-22,1984,5,22,121.01875
2367,1984-05-23,1984,5,23,121.0359375
2368,1984-05-24,1984,5,24,121.05312500000001
2369,1984-05-25,1984,5,25,121.0703125
2370,1984-05-29,1984,5,29,121.0875
2371,1984-05-30,1984,5,30,121.1046875
2372,1984-05-31,1984,5,31,121.121875
2373,1984-06-01,1984,6,1,121.13906250000001
2374,1984-06-04,1984,6,4,121.15625
2375,1984-06-05,1984,6,5,121.1734375
2376,1984-06-06,1984,6,6,121.190625
2377,1984-06-07,1984,6,7,121.2078125
2378,1984-06-08,1984,6,8,121.225
2379,1984-06-11,1984,6,11,121.2421875
2380,1984-06-12,1984,6,12,121.259375
2381,1984-06-13,1984,6,13,121.2765625
2382,1984-06-14,1984,6,14,121.29375
2383,1984-06-15,1984,6,15,121.3109375
2384,1984-06-18,1984,6,18,121.328125
2385,1984-06-19,1984,6,19,121.3453125
2386,1984-06-20,1984,6,20,121.3625
2387,1984-06-21,1984,6,21,121.3796875
2388,1984-06-22,1984,6,22,121.396875
2389,1984-06-25,1984,6,25,121.4140625
2390,1984-06-26,1984,6,26,121.43125
2391,1984-06-27,1984,6,27,121.4484375
2392,1984-06-28,1984,6,28,121.465625
2393,1984-06-29,1984,6,29,121.4828125
2394,1984-07-02,1984,7,2,121.5
2395,1984-07-03,1984,7,3,121.51587301587301
2396,1984-07-05,1984,7,5,121.53174603174604
2397,1984-07-06,1984,7,6,121.54761904761905
2398,1984-07-09,1984,7,9,121.56349206349206
2399,1984-07-10,1984,7,10,121.57936507936508
2400,1984-07-11,1984,7,11,121.5952380952381
2401,1984-07-12,1984,7,12,121.61111111111111
2402,1984-07-13,1984,7,13,121.62698412698413
2403,1984-07-16,1984,7,16,121.64285714285714
2404,1984-07-17,1984,7,17,121.65873015873017
2405,1984-07-18,1984,7,18,121.67460317460318
2406,1984-07-19,1984,7,19,121.69047619047619
2407,1984-07-20,1984,7,20,121.7063492063492
2408,1984-07-23,1984,7,23,121.72222222222223
2409,1984-07-24,1984,7,24,121.73809523809524
2410,1984-07-25,1984,7,25,121.75396825396825
2411,1984-07-26,1984,7,26,121.76984126984127
2412,1984-07-27,1984,7,27,121.78571428571429
2413,1984-07-30,1984,7,30,121.8015873015873
2414,1984-07-31,1984,7,31,121.81746031746032
2415,1984-08-01,1984,8,1,121.83333333333333
2416,1984-08-02,1984,8,2,121.84920634920636
2417,1984-08-03,1984,8,3,121.86507936507937
2418,1984-08-06,1984,8,6,121.88095238095238
2419,1984-08-07,1984,8,7,121.89682539682539
2420,1984-08-08,1984,8,8,121.91269841269842
2421,1984-08-09,1984,8,9,121.92857142857143
2422,1984-08-10,1984,8,10,121.94444444444444
2423,1984-08-13,1984,8,13,121.96031746031746
2424,1984-08-14,1984,8,14,121.97619047619048
2425,1984-08-15,1984,8,15,121.9920634920635
2426,1984-08-16,1984,8,16,122.0079365079365
2427,1984-08-17,1984,8,17,122.02380952380952
2428,1984-08-20,1984,8,20,122.03968253968254
2429,1984-08-21,1984,8,21,122.05555555555556
2430,1984-08-22,1984,8,22,122.07142857142857
2431,1984-08-23,1984,8,23,122.08730158730158
2432,1984-08-24,1984,8,24,122.10317460317461
2433,1984-08-27,1984,8,27,122.11904761904762
2434,1984-08-28,1984,8,28,122.13492063492063
2435,1984-08-29,1984,8,29,122.15079365079364
2436,1984-08-30,1984,8,30,122.16666666666667
2437,1984-08-31,1984,8,31,122.18253968253968
2438,1984-09-04,1984,9,4,122.1984126984127
2439,1984-09-05,1984,9,5,122.21428571428571
2440,1984-09-06,1984,9,6,122.23015873015873
2441,1984-09-07,1984,9,7,122.24603174603175
2442,1984-09-10,1984,9,10,122.26190476190476
2443,1984-09-11,1984,9,11,122.27777777777777
2444,1984-09-12,1984,9,12,122.2936507936508
2445,1984-09-13,1984,9,13,122.30952380952381
2446,1984-09-14,1984,9,14,122.32539682539682
2447,1984-09-17,1984,9,17,122.34126984126983
2448,1984-09-18,1984,9,18,122.35714285714286
2449,1984-09-19,1984,9,19,122.37301587301587
2450,1984-09-20,1984,9,20,122.38888888888889
2451,1984-09-21,1984,9,21,122.4047619047619
2452,1984-09-24,1984,9,24,122.42063492063492
2453,1984-09-25,1984,9,25,122.43650793650794
2454,1984-09-26,1984,9,26,122.45238095238095
2455,1984-09-27,1984,9,27,122.46825396825396
2456,1984-09-28,1984,9,28,122.48412698412699
2457,1984-10-01,1984,10,1,122.5
2458,1984-10-02,1984,10,2,122.5275806451613
2459,1984-10-03,1984,10,3,122.55516129032259
2460,1984-10-04,1984,10,4,122.58274193548387
2461,1984-10-05,1984,10,5,122.61032258064516
2462,1984-10-09,1984,10,9,122.63790322580645
2463,1984-10-10,1984,10,10,122.66548387096775
2464,1984-10-11,1984,10,11,122.69306451612903
2465,1984-10-12,1984,10,12,122.72064516129032
2466,1984-10-15,1984,10,15,122.74822580645161
2467,1984-10-16,1984,10,16,122.77580645161291
2468,1984-10-17,1984,10,17,122.80338709677419
2469,1984-10-18,1984,10,18,122.83096774193548
2470,1984-10-19,1984,10,19,122.85854838709677
2471,1984-10-22,1984,10,22,122.88612903225807
2472,1984-10-23,1984,10,23,122.91370967741935
2473,1984-10-24,1984,10,24,122.94129032258064
2474,1984-10-25,1984,10,25,122.96887096774194
2475,1984-10-26,1984,10,26,122.99645161290323
2476,1984-10-29,1984,10,29,123.02403225806451
2477,1984-10-30,1984,10,30,123.0516129032258
2478,1984-10-31,1984,10,31,123.0791935483871
2479,1984-11-01,1984,11,1,123.10677419354839
2480,1984-11-02,1984,11,2,123.13435483870967
2481,1984-11-05,1984,11,5,123.16193548387096
2482,1984-11-06,1984,11,6,123.18951612903226
2483,1984-11-07,1984,11,7,123.21709677419355
2484,1984-11-08,1984,11,8,123.24467741935483
2485,1984-11-09,1984,11,9,123.27225806451612
2486,1984-11-13,1984,11,13,123.29983870967742
2487,1984-11-14,1984,11,14,123.32741935483871
2488,1984-11-15,1984,11,15,123.35499999999999
2489,1984-11-16,1984,11,16,123.38258064516128
2490,1984-11-19,1984,11,19,123.41016129032258
2491,1984-11-20,1984,11,20,123.43774193548387
2492,1984-11-21,1984,11,21,123.46532258064516
2493,1984-11-23,1984,11,23,123.49290322580644
2494,1984-11-26,1984,11,26,123.52048387096774
2495,1984-11-27,1984,11,27,123.54806451612903
2496,1984-11-28,1984,11,28,123.57564516129032
2497,1984-11-29,1984,11,29,123.6032258064516
2498,1984-11-30,1984,11,30,123.6308064516129
2499,1984-12-03,1984,12,3,123.65838709677419
2500,1984-12-04,1984,12,4,123.68596774193549
2501,1984-12-05,1984,12,5,123.71354838709676
2502,1984-12-06,1984,12,6,123.74112903225806
2503,1984-12-07,1984,12,7,123.76870967741935
2504,1984-12-10,1984,12,10,123.79629032258065
2505,1984-12-11,1984,12,11,123.82387096774193
2506,1984-12-12,1984,12,12,123.85145161290322
2507,1984-12-13,1984,12,13,123.87903225806451
2508,1984-12-14,1984,12,14,123.9066129032258
2509,1984-12-17,1984,12,17,123.93419354838709
2510,1984-12-18,1984,12,18,123.96177419354838
2511,1984-12-19,1984,12,19,123.98935483870967
2512,1984-12-20,1984,12,20,124.01693548387097
2513,1984-12-21,1984,12,21,124.04451612903225
2514,1984-12-24,1984,12,24,124.07209677419354
2515,1984-12-26,1984,12,26,124.09967741935483
2516,1984-12-27,1984,12,27,124.12725806451613
2517,1984-12-28,1984,12,28,124.1548387096774
2518,1984-12-31,1984,12,31,124.1824193548387
2519,1985-01-02,1985,1,2,124.21
2520,1985-01-03,1985,1,3,124.24064516129032
2521,1985-01-04,1985,1,4,124.27129032258064
2522,1985-01-07,1985,1,7,124.30193548387096
2523,1985-01-08,1985,1,8,124.33258064516129
2524,1985-01-09,1985,1,9,124.36322580645161
2525,1985-01-10,1985,1,10,124.39387096774193
2526,1985-01-11,1985,1,11,124.42451612903226
2527,1985-01-14,1985,1,14,124.45516129032258
2528,1985-01-15,1985,1,15,124.4858064516129
2529,1985-01-16,1985,1,16,124.51645161290323
2530,1985-01-17,1985,1,17,124.54709677419355
2531,1985-01-18,1985,1,18,124.57774193548387
2532,1985-01-21,1985,1,21,124.6083870967742
2533,1985-01-22,1985,1,22,124.63903225806452
2534,1985-01-23,1985,1,23,124.66967741935484
2535,1985-01-24,1985,1,24,124.70032258064515
2536,1985-01-25,1985,1,25,124.73096774193547
2537,1985-01-28,1985,1,28,124.7616129032258
2538,1985-01-29,1985,1,29,124.79225806451612
2539,1985-01-30,1985,1,30,124.82290322580644
2540,1985-01-31,1985,1,31,124.85354838709677
2541,1985-02-01,1985,2,1,124.88419354838709
2542,1985-02-04,1985,2,4,124.91483870967741
2543,1985-02-05,1985,2,5,124.94548387096773
2544,1985-02-06,1985,2,6,124.97612903225806
2545,1985-02-07,1985,2,7,125.00677419354838
2546,1985-02-08,1985,2,8,125.0374193548387
2547,1985-02-11,1985,2,11,125.06806451612903
2548,1985-02-12,1985,2,12,125.09870967741935
2549,1985-02-13,1985,2,13,125.12935483870967
2550,1985-02-14,1985,2,14,125.16
2551,1985-02-15,1985,2,15,125.19064516129032
2552,1985-02-19,1985,2,19,125.22129032258064
2553,1985-02-20,1985,2,20,125.25193548387097
2554,1985-02-21,1985,2,21,125.28258064516129
2555,1985-02-22,1985,2,22,125.31322580645161
2556,1985-02-25,1985,2,25,125.34387096774194
2557,1985-02-26,1985,2,26,125.37451612903226
2558,1985-02-27,1985,2,27,125.40516129032258
2559,1985-02-28,1985,2,28,125.4358064516129
2560,1985-03-01,1985,3,1,125.46645161290323
2561,1985-03-04,1985,3,4,125.49709677419355
2562,1985-03-05,1985,3,5,125.52774193548387
2563,1985-03-06,1985,3,6,125.5583870967742
2564,1985-03-07,1985,3,7,125.58903225806452
2565,1985-03-08,1985,3,8,125.61967741935484
2566,1985-03-11,1985,3,11,125.65032258064515
2567,1985-03-12,1985,3,12,125.68096774193548
2568,1985-03-13,1985,3,13,125.7116129032258
2569,1985-03-14,1985,3,14,125.74225806451612
2570,1985-03-15,1985,3,15,125.77290322580644
2571,1985-03-18,1985,3,18,125.80354838709677
2572,1985-03-19,1985,3,19,125.83419354838709
2573,1985-03-20,1985,3,20,125.86483870967741
2574,1985-03-21,1985,3,21,125.89548387096774
2575,1985-03-22,1985,3,22,125.92612903225806
2576,1985-03-25,1985,3,25,125.95677419354838
2577,1985-03-26,1985,3,26,125.9874193548387
2578,1985-03-27,1985,3,27,126.01806451612903
2579,1985-03-28,1985,3,28,126.04870967741935
2580,1985-03-29,1985,3,29,126.07935483870968
2581,1985-04-01,1985,4,1,126.11
2582,1985-04-02,1985,4,2,126.14078125
2583,1985-04-03,1985,4,3,126.1715625
2584,1985-04-04,1985,4,4,126.20234375
2585,1985-04-05,1985,4,5,126.233125
2586,1985-04-08,1985,4,8,126.26390625
2587,1985-04-09,1985,4,9,126.2946875
2588,1985-04-10,1985,4,10,126.32546875
2589,1985-04-11,1985,4,11,126.35625
2590,1985-04-12,1985,4,12,126.38703125
2591,1985-04-15,1985,4,15,126.4178125
2592,1985-04-16,1985,4,16,126.44859375
2593,1985-04-17,1985,4,17,126.479375
2594,1985-04-18,1985,4,18,126.51015625000001
2595,1985-04-19,1985,4,19,126.5409375
2596,1985-04-22,1985,4,22,126.57171875
2597,1985-04-23,1985,4,23,126.6025
2598,1985-04-24,1985,4,24,126.63328125
2599,1985-04-25,1985,4,25,126.6640625
2600,1985-04-26,1985,4,26,126.69484375
2601,1985-04-29,1985,4,29,126.72562500000001
2602,1985-04-30,1985,4,30,126.75640625
2603,1985-05-01,1985,5,1,126.7871875
2604,1985-05-02,1985,5,2,126.81796875
2605,1985-05-03,1985,5,3,126.84875000000001
2606,1985-05-06,1985,5,6,126.87953125
2607,1985-05-07,1985,5,7,126.9103125
2608,1985-05-08,1985,5,8,126.94109375000001
2609,1985-05-09,1985,5,9,126.97187500000001
2610,1985-05-10,1985,5,10,127.00265625
2611,1985-05-13,1985,5,13,127.0334375
2612,1985-05-14,1985,5,14,127.06421875000001
2613,1985-05-15,1985,5,15,127.095
2614,1985-05-16,1985,5,16,127.12578125
2615,1985-05-17,1985,5,17,127.1565625
2616,1985-05-20,1985,5,20,127.18734375000001
2617,1985-05-21,1985,5,21,127.218125
2618,1985-05-22,1985,5,22,127.24890625
2619,1985-05-23,1985,5,23,127.27968750000001
2620,1985-05-24,1985,5,24,127.31046875000001
2621,1985-05-28,1985,5,28,127.34125
2622,1985-05-29,1985,5,29,127.37203125
2623,1985-05-30,1985,5,30,127.40281250000001
2624,1985-05-31,1985,5,31,127.43359375000001
2625,1985-06-03,1985,6,3,127.464375
2626,1985-06-04,1985,6,4,127.49515625000001
2627,1985-06-05,1985,6,5,127.52593750000001
2628,1985-06-06,1985,6,6,127.55671875000002
2629,1985-06-07,1985,6,7,127.5875
2630,1985-06-10,1985,6,10,127.61828125000001
2631,1985-06-11,1985,6,11,127.64906250000001
2632,1985-06-12,1985,6,12,127.67984375
2633,1985-06-13,1985,6,13,127.71062500000001
2634,1985-06-14,1985,6,14,127.74140625000001
2635,1985-06-17,1985,6,17,127.77218750000002
2636,1985-06-18,1985,6,18,127.80296875
2637,1985-06-19,1985,6,19,127.83375000000001
2638,1985-06-20,1985,6,20,127.86453125000001
2639,1985-06-21,1985,6,21,127.89531250000002
2640,1985-06-24,1985,6,24,127.92609375
2641,1985-06-25,1985,6,25,127.95687500000001
2642,1985-06-26,1985,6,26,127.98765625000001
2643,1985-06-27,1985,6,27,128.0184375
2644,1985-06-28,1985,6,28,128.04921875000002
2645,1985-07-01,1985,7,1,128.08
2646,1985-07-02,1985,7,2,128.10203125
2647,1985-07-03,1985,7,3,128.1240625
2648,1985-07-05,1985,7,5,128.14609375
2649,1985-07-08,1985,7,8,128.168125
2650,1985-07-09,1985,7,9,128.19015625
2651,1985-07-10,1985,7,10,128.2121875
2652,1985-07-11,1985,7,11,128.23421875000003
2653,1985-07-12,1985,7,12,128.25625000000002
2654,1985-07-15,1985,7,15,128.27828125000002
2655,1985-07-16,1985,7,16,128.30031250000002
2656,1985-07-17,1985,7,17,128.32234375000002
2657,1985-07-18,1985,7,18,128.344375
2658,1985-07-19,1985,7,19,128.36640625
2659,1985-07-22,1985,7,22,128.3884375
2660,1985-07-23,1985,7,23,128.41046875
2661,1985-07-24,1985,7,24,128.4325
2662,1985-07-25,1985,7,25,128.45453125
2663,1985-07-26,1985,7,26,128.4765625
2664,1985-07-29,1985,7,29,128.49859375
2665,1985-07-30,1985,7,30,128.52062500000002
2666,1985-07-31,1985,7,31,128.54265625000002
2667,1985-08-01,1985,8,1,128.56468750000002
2668,1985-08-02,1985,8,2,128.58671875000002
